# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-04-23 13:23:23 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 10010100 GREAT SALT LAKE NEAR SALINE, UT
# -----------------------------------------------------------------------------------
#
# Data provided for site 10010100
#            TS   parameter     statistic     Description
#        178324       62614     00003     Lake or reservoir water surface elevation above NGVD 1929, feet (Mean), elevation
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	178324_62614_00003	178324_62614_00003_cd
USGS	10010100	1998-08-15	4202.00	A
USGS	10010100	1998-08-16	4201.90	A
USGS	10010100	1998-08-17	4201.80	A
USGS	10010100	1998-08-18	4201.80	A
USGS	10010100	1998-08-19	4201.80	A
USGS	10010100	1998-08-20	4201.80	A
USGS	10010100	1998-08-21	4201.80	A
USGS	10010100	1998-08-22	4201.90	A
USGS	10010100	1998-08-23	4201.90	A
USGS	10010100	1998-08-24	4201.90	A
USGS	10010100	1998-08-25	4201.80	A
USGS	10010100	1998-08-26	4201.80	A
USGS	10010100	1998-08-27	4201.80	A
USGS	10010100	1998-08-28	4201.80	A
USGS	10010100	1998-08-29	4201.80	A
USGS	10010100	1998-08-30	4201.80	A
USGS	10010100	1998-08-31	4201.80	A
USGS	10010100	1998-09-01	4201.80	A
USGS	10010100	1998-09-02	4201.80	A
USGS	10010100	1998-09-03	4201.80	A
USGS	10010100	1998-09-04	4201.80	A
USGS	10010100	1998-09-05	4201.80	A
USGS	10010100	1998-09-06	4201.80	A
USGS	10010100	1998-09-07	4201.80	A
USGS	10010100	1998-09-08	4201.80	A
USGS	10010100	1998-09-09	4201.70	A
USGS	10010100	1998-09-10	4201.70	A
USGS	10010100	1998-09-11	4201.80	A
USGS	10010100	1998-09-12	4201.80	A
USGS	10010100	1998-09-13	4201.80	A
USGS	10010100	1998-09-14	4201.80	A
USGS	10010100	1998-09-15	4201.80	A
USGS	10010100	1998-09-16	4201.80	A
USGS	10010100	1998-09-17	4201.80	A
USGS	10010100	1998-09-18	4201.80	A
USGS	10010100	1998-09-19	4201.80	A
USGS	10010100	1998-09-20	4201.70	A
USGS	10010100	1998-09-21	4201.70	A
USGS	10010100	1998-09-22	4201.70	A
USGS	10010100	1998-09-23	4201.70	A
USGS	10010100	1998-09-24	4201.70	A
USGS	10010100	1998-09-25	4201.70	A
USGS	10010100	1998-09-26	4201.70	A
USGS	10010100	1998-09-27	4201.70	A
USGS	10010100	1998-09-28	4201.70	A
USGS	10010100	1998-09-29	4201.70	A
USGS	10010100	1998-09-30	4201.80	A
USGS	10010100	1998-10-01	4201.70	A
USGS	10010100	1998-10-02	4201.70	A
USGS	10010100	1998-10-03	4201.70	A
USGS	10010100	1998-10-04	4201.80	A
USGS	10010100	1998-10-05	4201.70	A
USGS	10010100	1998-10-06	4201.70	A
USGS	10010100	1998-10-07	4201.70	A
USGS	10010100	1998-10-08	4201.70	A
USGS	10010100	1998-10-09	4201.70	A
USGS	10010100	1998-10-10	4201.80	A
USGS	10010100	1998-10-11	4201.70	A
USGS	10010100	1998-10-12	4201.70	A
USGS	10010100	1998-10-13	4201.70	A
USGS	10010100	1998-10-14	4201.70	A
USGS	10010100	1998-10-15	4201.80	A
USGS	10010100	1998-10-16	4201.80	A
USGS	10010100	1998-10-17	4201.60	A
USGS	10010100	1998-10-18	4201.60	A
USGS	10010100	1998-10-19	4201.60	A
USGS	10010100	1998-10-20	4201.60	A
USGS	10010100	1998-10-21	4201.60	A
USGS	10010100	1998-10-22	4201.60	A
USGS	10010100	1998-10-23	4201.60	A
USGS	10010100	1998-10-24	4201.50	A
USGS	10010100	1998-10-25	4201.50	A
USGS	10010100	1998-10-26	4201.60	A
USGS	10010100	1998-10-27	4201.60	A
USGS	10010100	1998-10-28	4201.60	A
USGS	10010100	1998-10-29	4201.70	A
USGS	10010100	1998-10-30	4201.80	A
USGS	10010100	1998-10-31	4201.70	A
USGS	10010100	1998-11-01	4201.60	A
USGS	10010100	1998-11-02	4201.70	A
USGS	10010100	1998-11-03	4201.70	A
USGS	10010100	1998-11-04	4201.60	A
USGS	10010100	1998-11-05	4201.60	A
USGS	10010100	1998-11-06	4201.70	A
USGS	10010100	1998-11-07	4201.60	A
USGS	10010100	1998-11-08	4201.70	A
USGS	10010100	1998-11-09	4201.70	A
USGS	10010100	1998-11-10	4201.70	A
USGS	10010100	1998-11-11	4201.60	A
USGS	10010100	1998-11-12	4201.60	A
USGS	10010100	1998-11-13	4201.60	A
USGS	10010100	1998-11-14	4201.60	A
USGS	10010100	1998-11-15	4201.60	A
USGS	10010100	1998-11-16	4201.60	A
USGS	10010100	1998-11-17	4201.70	A
USGS	10010100	1998-11-18	4201.70	A
USGS	10010100	1998-11-19	4201.70	A
USGS	10010100	1998-11-20	4201.60	A
USGS	10010100	1998-11-21	4201.70	A
USGS	10010100	1998-11-22	4201.70	A
USGS	10010100	1998-11-23	4201.70	A
USGS	10010100	1998-11-24	4201.80	A
USGS	10010100	1998-11-25	4201.70	A
USGS	10010100	1998-11-26	4201.70	A
USGS	10010100	1998-11-27	4201.70	A
USGS	10010100	1998-11-28	4201.70	A
USGS	10010100	1998-11-29	4201.70	A
USGS	10010100	1998-11-30	4201.70	A
USGS	10010100	1998-12-01	4201.70	A
USGS	10010100	1998-12-02	4201.70	A
USGS	10010100	1998-12-03	4201.70	A
USGS	10010100	1998-12-04	4201.90	A
USGS	10010100	1998-12-05	4201.80	A
USGS	10010100	1998-12-06	4201.80	A
USGS	10010100	1998-12-07	4201.70	A
USGS	10010100	1998-12-08	4201.80	A
USGS	10010100	1998-12-09	4201.90	A
USGS	10010100	1998-12-10	4201.80	A
USGS	10010100	1998-12-11	4201.70	A
USGS	10010100	1998-12-12	4201.70	A
USGS	10010100	1998-12-13	4201.70	A
USGS	10010100	1998-12-14	4201.80	A
USGS	10010100	1998-12-15	4201.80	A
USGS	10010100	1998-12-16	4201.80	A
USGS	10010100	1998-12-17	4201.80	A
USGS	10010100	1998-12-18	4201.90	A
USGS	10010100	1998-12-19	4202.00	A
USGS	10010100	1998-12-20	4201.90	A
USGS	10010100	1998-12-21	4201.90	A
USGS	10010100	1998-12-22	4201.80	A
USGS	10010100	1998-12-23	4201.80	A
USGS	10010100	1998-12-24	4201.80	A
USGS	10010100	1998-12-25	4201.80	A
USGS	10010100	1998-12-26	4201.80	A
USGS	10010100	1998-12-27	4201.80	A
USGS	10010100	1998-12-28	4201.80	A
USGS	10010100	1998-12-29	4201.80	A
USGS	10010100	1998-12-30	4201.80	A
USGS	10010100	1998-12-31	4201.80	A
USGS	10010100	1999-01-01	4201.80	A
USGS	10010100	1999-01-02	4201.90	A
USGS	10010100	1999-01-03	4201.90	A
USGS	10010100	1999-01-04	4201.90	A
USGS	10010100	1999-01-05	4201.90	A
USGS	10010100	1999-01-06	4201.90	A
USGS	10010100	1999-01-07	4201.90	A
USGS	10010100	1999-01-08	4202.00	A
USGS	10010100	1999-01-09	4201.90	A
USGS	10010100	1999-01-10	4201.90	A
USGS	10010100	1999-01-11	4201.90	A
USGS	10010100	1999-01-12	4202.00	A
USGS	10010100	1999-01-13	4202.00	A
USGS	10010100	1999-01-14	4202.00	A
USGS	10010100	1999-01-15	4201.90	A
USGS	10010100	1999-01-16	4202.00	A
USGS	10010100	1999-01-17	4202.00	A
USGS	10010100	1999-01-18	4202.00	A
USGS	10010100	1999-01-19	4202.00	A
USGS	10010100	1999-01-20	4202.00	A
USGS	10010100	1999-01-21	4202.20	A
USGS	10010100	1999-01-22	4202.10	A
USGS	10010100	1999-01-23	4202.10	A
USGS	10010100	1999-01-24	4202.20	A
USGS	10010100	1999-01-25	4202.20	A
USGS	10010100	1999-01-26	4202.20	A
USGS	10010100	1999-01-27	4202.20	A
USGS	10010100	1999-01-28	4202.20	A
USGS	10010100	1999-01-29	4202.20	A
USGS	10010100	1999-01-30	4202.20	A
USGS	10010100	1999-01-31	4202.20	A
USGS	10010100	1999-02-01	4202.20	A
USGS	10010100	1999-02-02	4202.20	A
USGS	10010100	1999-02-03	4202.20	A
USGS	10010100	1999-02-04	4202.20	A
USGS	10010100	1999-02-05	4202.20	A
USGS	10010100	1999-02-06	4202.20	A
USGS	10010100	1999-02-07	4202.20	A
USGS	10010100	1999-02-08	4202.20	A
USGS	10010100	1999-02-09	4202.20	A
USGS	10010100	1999-02-10	4202.50	A
USGS	10010100	1999-02-11	4202.20	A
USGS	10010100	1999-02-12	4202.20	A
USGS	10010100	1999-02-13	4202.20	A
USGS	10010100	1999-02-14	4202.20	A
USGS	10010100	1999-02-15	4202.20	A
USGS	10010100	1999-02-16	4202.20	A
USGS	10010100	1999-02-17	4202.40	A
USGS	10010100	1999-02-18	4202.40	A
USGS	10010100	1999-02-19	4202.40	A
USGS	10010100	1999-02-20	4202.40	A
USGS	10010100	1999-02-21	4202.50	A
USGS	10010100	1999-02-22	4202.40	A
USGS	10010100	1999-02-23	4202.40	A
USGS	10010100	1999-02-24	4202.40	A
USGS	10010100	1999-02-25	4202.50	A
USGS	10010100	1999-02-26	4202.50	A
USGS	10010100	1999-02-27	4202.40	A
USGS	10010100	1999-02-28	4202.40	A
USGS	10010100	1999-03-01	4202.50	A
USGS	10010100	1999-03-02	4202.40	A
USGS	10010100	1999-03-03	4202.50	A
USGS	10010100	1999-03-04	4202.60	A
USGS	10010100	1999-03-05	4202.50	A
USGS	10010100	1999-03-06	4202.50	A
USGS	10010100	1999-03-07	4202.60	A
USGS	10010100	1999-03-08	4202.50	A
USGS	10010100	1999-03-09	4202.50	A
USGS	10010100	1999-03-10	4202.50	A
USGS	10010100	1999-03-11	4202.60	A
USGS	10010100	1999-03-12	4202.60	A
USGS	10010100	1999-03-13	4202.50	A
USGS	10010100	1999-03-14	4202.50	A
USGS	10010100	1999-03-15	4202.50	A
USGS	10010100	1999-03-16	4202.60	A
USGS	10010100	1999-03-17	4202.60	A
USGS	10010100	1999-03-18	4202.60	A
USGS	10010100	1999-03-19	4202.60	A
USGS	10010100	1999-03-20	4202.50	A
USGS	10010100	1999-03-21	4202.60	A
USGS	10010100	1999-03-22	4202.60	A
USGS	10010100	1999-03-23	4202.60	A
USGS	10010100	1999-03-24	4202.60	A
USGS	10010100	1999-03-25	4202.60	A
USGS	10010100	1999-03-26	4202.60	A
USGS	10010100	1999-03-27	4202.70	A
USGS	10010100	1999-03-28	4202.60	A
USGS	10010100	1999-03-29	4202.60	A
USGS	10010100	1999-03-30	4202.70	A
USGS	10010100	1999-03-31	4202.80	A
USGS	10010100	1999-04-01	4202.70	A
USGS	10010100	1999-04-02	4202.70	A
USGS	10010100	1999-04-03	4202.70	A
USGS	10010100	1999-04-04	4202.70	A
USGS	10010100	1999-04-05	4202.70	A
USGS	10010100	1999-04-06	4202.70	A
USGS	10010100	1999-04-07	4202.70	A
USGS	10010100	1999-04-08	4202.70	A
USGS	10010100	1999-04-09	4202.90	A
USGS	10010100	1999-04-10	4202.70	A
USGS	10010100	1999-04-11	4202.70	A
USGS	10010100	1999-04-12	4202.70	A
USGS	10010100	1999-04-13	4202.80	A
USGS	10010100	1999-04-14	4203.00	A
USGS	10010100	1999-04-15	4202.80	A
USGS	10010100	1999-04-16	4202.70	A
USGS	10010100	1999-04-17	4202.70	A
USGS	10010100	1999-04-18	4202.70	A
USGS	10010100	1999-04-19	4202.70	A
USGS	10010100	1999-04-20	4202.70	A
USGS	10010100	1999-04-21	4202.80	A
USGS	10010100	1999-04-22	4202.80	A
USGS	10010100	1999-04-23	4202.60	A
USGS	10010100	1999-04-24	4202.70	A
USGS	10010100	1999-04-25	4202.70	A
USGS	10010100	1999-04-26	4202.80	A
USGS	10010100	1999-04-27	4202.70	A
USGS	10010100	1999-04-28	4202.90	A
USGS	10010100	1999-04-29	4202.90	A
USGS	10010100	1999-04-30	4202.90	A
USGS	10010100	1999-05-01	4202.90	A
USGS	10010100	1999-05-02	4202.90	A
USGS	10010100	1999-05-03	4203.00	A
USGS	10010100	1999-05-04	4203.20	A
USGS	10010100	1999-05-05	4203.00	A
USGS	10010100	1999-05-06	4202.90	A
USGS	10010100	1999-05-07	4203.00	A
USGS	10010100	1999-05-08	4203.10	A
USGS	10010100	1999-05-09	4203.10	A
USGS	10010100	1999-05-10	4203.00	A
USGS	10010100	1999-05-11	4202.90	A
USGS	10010100	1999-05-12	4202.90	A
USGS	10010100	1999-05-13	4203.00	A
USGS	10010100	1999-05-14	4203.00	A
USGS	10010100	1999-05-15	4203.10	A
USGS	10010100	1999-05-16	4203.00	A
USGS	10010100	1999-05-17	4203.00	A
USGS	10010100	1999-05-18	4203.00	A
USGS	10010100	1999-05-19	4203.00	A
USGS	10010100	1999-05-20	4203.00	A
USGS	10010100	1999-05-21	4203.10	A
USGS	10010100	1999-05-22	4203.20	A
USGS	10010100	1999-05-23	4203.10	A
USGS	10010100	1999-05-24	4203.10	A
USGS	10010100	1999-05-25	4203.00	A
USGS	10010100	1999-05-26	4203.10	A
USGS	10010100	1999-05-27	4203.10	A
USGS	10010100	1999-05-28	4203.10	A
USGS	10010100	1999-05-29	4203.20	A
USGS	10010100	1999-05-30	4203.20	A
USGS	10010100	1999-05-31	4203.10	A
USGS	10010100	1999-06-01	4203.10	A
USGS	10010100	1999-06-02	4203.00	A
USGS	10010100	1999-06-03	4203.20	A
USGS	10010100	1999-06-04	4203.20	A
USGS	10010100	1999-06-05	4203.20	A
USGS	10010100	1999-06-06	4203.20	A
USGS	10010100	1999-06-07	4203.20	A
USGS	10010100	1999-06-08	4203.40	A
USGS	10010100	1999-06-09	4203.40	A
USGS	10010100	1999-06-10	4203.20	A
USGS	10010100	1999-06-11	4203.20	A
USGS	10010100	1999-06-12	4203.20	A
USGS	10010100	1999-06-13	4203.20	A
USGS	10010100	1999-06-14	4203.40	A
USGS	10010100	1999-06-15	4203.40	A
USGS	10010100	1999-06-16	4203.20	A
USGS	10010100	1999-06-17	4203.40	A
USGS	10010100	1999-06-18	4203.20	A
USGS	10010100	1999-06-19	4203.40	A
USGS	10010100	1999-06-20	4203.40	A
USGS	10010100	1999-06-21	4203.40	A
USGS	10010100	1999-06-22	4203.40	A
USGS	10010100	1999-06-23	4203.40	A
USGS	10010100	1999-06-24	4203.40	A
USGS	10010100	1999-06-25	4203.50	A
USGS	10010100	1999-06-26	4203.40	A
USGS	10010100	1999-06-27	4203.40	A
USGS	10010100	1999-06-28	4203.40	A
USGS	10010100	1999-06-29	4203.20	A
USGS	10010100	1999-06-30	4203.20	A
USGS	10010100	1999-07-01	4203.20	A
USGS	10010100	1999-07-02	4203.40	A
USGS	10010100	1999-07-03	4203.40	A
USGS	10010100	1999-07-04	4203.40	A
USGS	10010100	1999-07-05	4203.20	A
USGS	10010100	1999-07-06	4203.20	A
USGS	10010100	1999-07-07	4203.20	A
USGS	10010100	1999-07-08	4203.20	A
USGS	10010100	1999-07-09	4203.20	A
USGS	10010100	1999-07-10	4203.20	A
USGS	10010100	1999-07-11	4203.20	A
USGS	10010100	1999-07-12	4203.20	A
USGS	10010100	1999-07-13	4203.20	A
USGS	10010100	1999-07-14	4203.10	A
USGS	10010100	1999-07-15	4203.20	A
USGS	10010100	1999-07-16	4203.00	A
USGS	10010100	1999-07-17	4203.10	A
USGS	10010100	1999-07-18	4203.10	A
USGS	10010100	1999-07-19	4203.10	A
USGS	10010100	1999-07-20	4203.10	A
USGS	10010100	1999-07-21	4203.10	A
USGS	10010100	1999-07-22	4203.10	A
USGS	10010100	1999-07-23	4203.10	A
USGS	10010100	1999-07-24	4203.10	A
USGS	10010100	1999-07-25	4203.10	A
USGS	10010100	1999-07-26	4203.10	A
USGS	10010100	1999-07-27	4203.00	A
USGS	10010100	1999-07-28	4203.00	A
USGS	10010100	1999-07-29	4203.00	A
USGS	10010100	1999-07-30	4203.00	A
USGS	10010100	1999-07-31	4202.90	A
USGS	10010100	1999-08-01	4202.90	A
USGS	10010100	1999-08-02	4202.90	A
USGS	10010100	1999-08-03	4203.00	A
USGS	10010100	1999-08-04	4202.90	A
USGS	10010100	1999-08-05	4202.90	A
USGS	10010100	1999-08-06	4202.80	A
USGS	10010100	1999-08-07	4202.80	A
USGS	10010100	1999-08-08	4202.90	A
USGS	10010100	1999-08-09	4202.80	A
USGS	10010100	1999-08-10	4202.90	A
USGS	10010100	1999-08-11	4202.80	A
USGS	10010100	1999-08-12	4202.80	A
USGS	10010100	1999-08-13	4202.80	A
USGS	10010100	1999-08-14	4202.80	A
USGS	10010100	1999-08-15	4202.90	A
USGS	10010100	1999-08-16	4202.80	A
USGS	10010100	1999-08-17	4202.80	A
USGS	10010100	1999-08-18	4202.70	A
USGS	10010100	1999-08-19	4202.70	A
USGS	10010100	1999-08-20	4202.60	A
USGS	10010100	1999-08-21	4202.70	A
USGS	10010100	1999-08-22	4202.70	A
USGS	10010100	1999-08-23	4202.70	A
USGS	10010100	1999-08-24	4202.70	A
USGS	10010100	1999-08-25	4202.60	A
USGS	10010100	1999-08-26	4202.60	A
USGS	10010100	1999-08-27	4202.60	A
USGS	10010100	1999-08-28	4202.60	A
USGS	10010100	1999-08-29	4202.60	A
USGS	10010100	1999-08-30	4202.50	A
USGS	10010100	1999-08-31	4202.70	A
USGS	10010100	1999-09-01	4202.70	A
USGS	10010100	1999-09-02	4202.60	A
USGS	10010100	1999-09-03	4202.60	A
USGS	10010100	1999-09-04	4202.50	A
USGS	10010100	1999-09-05	4202.40	A
USGS	10010100	1999-09-06	4202.40	A
USGS	10010100	1999-09-07	4202.40	A
USGS	10010100	1999-09-08	4202.40	A
USGS	10010100	1999-09-09	4202.40	A
USGS	10010100	1999-09-10	4202.40	A
USGS	10010100	1999-09-11	4202.40	A
USGS	10010100	1999-09-12	4202.40	A
USGS	10010100	1999-09-13	4202.40	A
USGS	10010100	1999-09-14	4202.40	A
USGS	10010100	1999-09-15	4202.20	A
USGS	10010100	1999-09-16	4202.20	A
USGS	10010100	1999-09-17	4202.20	A
USGS	10010100	1999-09-18	4202.20	A
USGS	10010100	1999-09-19	4202.20	A
USGS	10010100	1999-09-20	4202.20	A
USGS	10010100	1999-09-21	4202.20	A
USGS	10010100	1999-09-22	4202.20	A
USGS	10010100	1999-09-23	4202.20	A
USGS	10010100	1999-09-24	4202.20	A
USGS	10010100	1999-09-25	4202.20	A
USGS	10010100	1999-09-26	4202.20	A
USGS	10010100	1999-09-27	4202.20	A
USGS	10010100	1999-09-28	4202.20	A
USGS	10010100	1999-09-29	4202.20	A
USGS	10010100	1999-09-30	4202.10	A
USGS	10010100	1999-10-01	4202.20	A
USGS	10010100	1999-10-02	4202.10	A
USGS	10010100	1999-10-03	4202.10	A
USGS	10010100	1999-10-04	4202.10	A
USGS	10010100	1999-10-05	4202.10	A
USGS	10010100	1999-10-06	4202.20	A
USGS	10010100	1999-10-07	4202.20	A
USGS	10010100	1999-10-08	4202.10	A
USGS	10010100	1999-10-09	4202.10	A
USGS	10010100	1999-10-10	4202.10	A
USGS	10010100	1999-10-11	4202.10	A
USGS	10010100	1999-10-12	4202.10	A
USGS	10010100	1999-10-13	4202.10	A
USGS	10010100	1999-10-14	4202.10	A
USGS	10010100	1999-10-15	4202.20	A
USGS	10010100	1999-10-16	4202.20	A
USGS	10010100	1999-10-17	4202.00	A
USGS	10010100	1999-10-18	4202.00	A
USGS	10010100	1999-10-19	4202.00	A
USGS	10010100	1999-10-20	4202.00	A
USGS	10010100	1999-10-21	4202.00	A
USGS	10010100	1999-10-22	4202.00	A
USGS	10010100	1999-10-23	4202.00	A
USGS	10010100	1999-10-24	4202.00	A
USGS	10010100	1999-10-25	4202.00	A
USGS	10010100	1999-10-26	4202.00	A
USGS	10010100	1999-10-27	4202.00	A
USGS	10010100	1999-10-28	4202.10	A
USGS	10010100	1999-10-29	4202.00	A
USGS	10010100	1999-10-30	4201.90	A
USGS	10010100	1999-10-31	4201.90	A
USGS	10010100	1999-11-01	4202.00	A
USGS	10010100	1999-11-02	4201.90	A
USGS	10010100	1999-11-03	4201.90	A
USGS	10010100	1999-11-04	4201.90	A
USGS	10010100	1999-11-05	4201.90	A
USGS	10010100	1999-11-06	4201.90	A
USGS	10010100	1999-11-07	4201.90	A
USGS	10010100	1999-11-08	4201.90	A
USGS	10010100	1999-11-09	4201.90	A
USGS	10010100	1999-11-10	4201.90	A
USGS	10010100	1999-11-11	4201.90	A
USGS	10010100	1999-11-12	4201.90	A
USGS	10010100	1999-11-13	4201.90	A
USGS	10010100	1999-11-14	4201.90	A
USGS	10010100	1999-11-15	4201.90	A
USGS	10010100	1999-11-16	4201.90	A
USGS	10010100	1999-11-17	4202.10	A
USGS	10010100	1999-11-18	4202.10	A
USGS	10010100	1999-11-19	4201.90	A
USGS	10010100	1999-11-20	4201.90	A
USGS	10010100	1999-11-21	4202.00	A
USGS	10010100	1999-11-22	4202.00	A
USGS	10010100	1999-11-23	4201.90	A
USGS	10010100	1999-11-24	4201.90	A
USGS	10010100	1999-11-25	4201.90	A
USGS	10010100	1999-11-26	4201.90	A
USGS	10010100	1999-11-27	4201.90	A
USGS	10010100	1999-11-28	4201.90	A
USGS	10010100	1999-11-29	4201.90	A
USGS	10010100	1999-11-30	4201.90	A
USGS	10010100	1999-12-01	4202.00	A
USGS	10010100	1999-12-02	4202.00	A
USGS	10010100	1999-12-03	4202.10	A
USGS	10010100	1999-12-04	4201.90	A
USGS	10010100	1999-12-05	4201.90	A
USGS	10010100	1999-12-06	4201.90	A
USGS	10010100	1999-12-07	4202.00	A
USGS	10010100	1999-12-08	4202.00	A
USGS	10010100	1999-12-09	4201.90	A
USGS	10010100	1999-12-10	4202.00	A
USGS	10010100	1999-12-11	4201.90	A
USGS	10010100	1999-12-12	4201.90	A
USGS	10010100	1999-12-13	4202.10	A
USGS	10010100	1999-12-14	4202.00	A
USGS	10010100	1999-12-15	4201.90	A
USGS	10010100	1999-12-16	4201.90	A
USGS	10010100	1999-12-17	4201.90	A
USGS	10010100	1999-12-18	4202.00	A
USGS	10010100	1999-12-19	4202.00	A
USGS	10010100	1999-12-20	4202.00	A
USGS	10010100	1999-12-21	4202.00	A
USGS	10010100	1999-12-22	4202.00	A
USGS	10010100	1999-12-23	4202.00	A
USGS	10010100	1999-12-24	4202.00	A
USGS	10010100	1999-12-25	4202.00	A
USGS	10010100	1999-12-26	4202.00	A
USGS	10010100	1999-12-27	4202.00	A
USGS	10010100	1999-12-28	4202.00	A
USGS	10010100	1999-12-29	4202.00	A
USGS	10010100	1999-12-30	4202.00	A
USGS	10010100	1999-12-31	4202.00	A
USGS	10010100	2000-01-01	4202.00	A
USGS	10010100	2000-01-02	4202.00	A
USGS	10010100	2000-01-03	4202.10	A
USGS	10010100	2000-01-04	4202.00	A
USGS	10010100	2000-01-05	4202.10	A
USGS	10010100	2000-01-06	4202.00	A
USGS	10010100	2000-01-07	4202.00	A
USGS	10010100	2000-01-08	4202.00	A
USGS	10010100	2000-01-09	4202.10	A
USGS	10010100	2000-01-10	4202.00	A
USGS	10010100	2000-01-11	4202.10	A
USGS	10010100	2000-01-12	4202.10	A
USGS	10010100	2000-01-13	4202.10	A
USGS	10010100	2000-01-14	4202.10	A
USGS	10010100	2000-01-15	4202.10	A
USGS	10010100	2000-01-16	4202.10	A
USGS	10010100	2000-01-17	4202.10	A
USGS	10010100	2000-01-18	4202.10	A
USGS	10010100	2000-01-19	4202.20	A
USGS	10010100	2000-01-20	4202.20	A
USGS	10010100	2000-01-21	4202.20	A
USGS	10010100	2000-01-22	4202.20	A
USGS	10010100	2000-01-23	4202.20	A
USGS	10010100	2000-01-24	4202.20	A
USGS	10010100	2000-01-25	4202.20	A
USGS	10010100	2000-01-26	4202.20	A
USGS	10010100	2000-01-27	4202.40	A
USGS	10010100	2000-01-28	4202.20	A
USGS	10010100	2000-01-29	4202.20	A
USGS	10010100	2000-01-30	4202.20	A
USGS	10010100	2000-01-31	4202.20	A
USGS	10010100	2000-02-01	4202.20	A
USGS	10010100	2000-02-02	4202.20	A
USGS	10010100	2000-02-03	4202.20	A
USGS	10010100	2000-02-04	4202.20	A
USGS	10010100	2000-02-05	4202.20	A
USGS	10010100	2000-02-06	4202.20	A
USGS	10010100	2000-02-07	4202.20	A
USGS	10010100	2000-02-08	4202.20	A
USGS	10010100	2000-02-09	4202.20	A
USGS	10010100	2000-02-10	4202.20	A
USGS	10010100	2000-02-11	4202.20	A
USGS	10010100	2000-02-12	4202.50	A
USGS	10010100	2000-02-13	4202.40	A
USGS	10010100	2000-02-14	4202.50	A
USGS	10010100	2000-02-15	4202.50	A
USGS	10010100	2000-02-16	4202.40	A
USGS	10010100	2000-02-17	4202.60	A
USGS	10010100	2000-02-18	4202.50	A
USGS	10010100	2000-02-19	4202.40	A
USGS	10010100	2000-02-20	4202.50	A
USGS	10010100	2000-02-21	4202.40	A
USGS	10010100	2000-02-22	4202.50	A
USGS	10010100	2000-02-23	4202.40	A
USGS	10010100	2000-02-24	4202.70	A
USGS	10010100	2000-02-25	4202.70	A
USGS	10010100	2000-02-26	4202.60	A
USGS	10010100	2000-02-27	4202.60	A
USGS	10010100	2000-02-28	4202.60	A
USGS	10010100	2000-02-29	4202.70	A
USGS	10010100	2000-03-01	4202.70	A
USGS	10010100	2000-03-02	4202.70	A
USGS	10010100	2000-03-03	4202.70	A
USGS	10010100	2000-03-04	4202.70	A
USGS	10010100	2000-03-05	4202.60	A
USGS	10010100	2000-03-06	4202.70	A
USGS	10010100	2000-03-07	4202.70	A
USGS	10010100	2000-03-08	4202.60	A
USGS	10010100	2000-03-09	4202.80	A
USGS	10010100	2000-03-10	4202.70	A
USGS	10010100	2000-03-11	4202.70	A
USGS	10010100	2000-03-12	4202.70	A
USGS	10010100	2000-03-13	4202.70	A
USGS	10010100	2000-03-14	4202.70	A
USGS	10010100	2000-03-15	4202.90	A
USGS	10010100	2000-03-16	4202.80	A
USGS	10010100	2000-03-17	4202.90	A
USGS	10010100	2000-03-18	4202.80	A
USGS	10010100	2000-03-19	4202.80	A
USGS	10010100	2000-03-20	4203.00	A
USGS	10010100	2000-03-21	4202.80	A
USGS	10010100	2000-03-22	4202.70	A
USGS	10010100	2000-03-23	4202.70	A
USGS	10010100	2000-03-24	4202.70	A
USGS	10010100	2000-03-25	4202.70	A
USGS	10010100	2000-03-26	4202.70	A
USGS	10010100	2000-03-27	4202.80	A
USGS	10010100	2000-03-28	4202.90	A
USGS	10010100	2000-03-29	4202.80	A
USGS	10010100	2000-03-30	4203.00	A
USGS	10010100	2000-03-31	4202.90	A
USGS	10010100	2000-04-01	4202.80	A
USGS	10010100	2000-04-02	4202.70	A
USGS	10010100	2000-04-03	4202.70	A
USGS	10010100	2000-04-04	4202.70	A
USGS	10010100	2000-04-05	4202.80	A
USGS	10010100	2000-04-06	4202.80	A
USGS	10010100	2000-04-07	4202.80	A
USGS	10010100	2000-04-08	4202.80	A
USGS	10010100	2000-04-09	4202.80	A
USGS	10010100	2000-04-10	4202.90	A
USGS	10010100	2000-04-11	4202.80	A
USGS	10010100	2000-04-12	4202.80	A
USGS	10010100	2000-04-13	4202.80	A
USGS	10010100	2000-04-14	4202.90	A
USGS	10010100	2000-04-15	4202.80	A
USGS	10010100	2000-04-16	4202.80	A
